,ACCLASS,AG_DRIV,ALCOHOL,AUTOMOBILE,CYCLIST,DATE,DISABILITY,EMERG_VEH,HOOD_ID,HOUR,INITDIR,INVAGE,LIGHT,LOCCOORD,MANOEUVER,MOTORCYCLE,PASSENGER,PEDESTRIAN,RDSFCOND,REDLIGHT,ROAD_CLASS,SPEEDING,TRAFFCTL,TRSN_CITY_VEH,TRUCK,VISIBILITY
12824,0,1,0,1,0,1,0,0,34,13,2,7,4,3,2,0,0,0,0,0,5,1,2,0,1,0
12825,0,0,0,1,0,1,0,0,21,19,0,11,1,4,2,0,1,1,0,0,4,0,1,0,0,0
12829,0,0,0,1,1,1,0,0,85,18,2,6,1,4,13,0,0,0,0,0,3,0,1,0,0,0
12831,0,1,0,1,0,1,0,0,77,0,2,7,1,3,13,0,1,0,0,0,4,1,2,0,0,0
12832,0,1,0,1,0,1,0,0,77,0,1,2,1,3,2,0,1,0,0,0,4,1,2,0,0,0
12833,0,1,0,1,0,1,0,0,77,0,2,2,1,3,11,0,1,0,0,0,4,1,2,0,0,0
12834,0,1,0,1,0,1,0,0,77,0,2,3,1,3,11,0,1,0,0,0,4,1,2,0,0,0
12835,0,1,0,1,0,1,0,0,77,0,1,5,1,3,2,0,1,0,0,0,4,1,2,0,0,0
12836,1,1,0,0,0,1,0,0,14,9,1,4,4,3,13,0,0,1,0,0,4,0,2,1,0,0
12837,0,1,0,1,0,9,0,0,120,2,3,7,1,3,2,0,1,0,0,1,4,0,2,0,0,0
12841,0,0,0,1,0,1,0,0,137,12,3,7,4,3,0,1,0,0,0,0,4,0,2,0,0,0
12842,0,0,0,1,0,1,0,0,137,12,3,9,4,3,2,1,0,0,0,0,4,0,2,0,0,0
12843,1,0,0,1,0,1,0,0,93,17,1,5,1,3,2,0,0,1,0,0,4,0,1,0,0,0
12845,1,0,1,1,0,1,0,0,27,2,1,8,1,3,2,0,1,0,8,0,3,0,2,0,0,0
12846,0,0,0,1,0,2,0,0,117,3,1,4,1,3,2,0,0,0,8,0,4,0,1,0,0,0
12847,0,0,0,1,0,2,0,0,117,3,2,11,1,3,11,0,0,0,8,0,4,0,1,0,0,0
12848,1,1,0,1,0,2,0,0,18,10,3,15,4,3,2,0,0,0,0,0,0,1,2,0,0,0
12849,1,1,0,1,0,2,0,0,18,10,3,4,4,3,2,0,0,0,0,0,0,1,2,0,0,0
12850,0,1,0,1,0,2,0,0,25,16,3,6,4,3,13,0,0,1,0,0,4,0,2,0,0,0
12852,0,1,0,1,0,2,0,0,7,2,1,4,1,4,2,0,1,0,0,0,0,1,1,0,0,0
12854,0,0,0,1,0,2,0,0,90,5,1,3,3,4,2,0,0,0,0,0,5,0,1,0,0,0
12855,1,1,0,1,0,2,0,0,50,9,0,7,4,3,2,0,0,1,8,0,3,0,2,0,0,0
12857,1,0,0,1,0,2,0,0,27,10,3,13,4,4,2,0,1,1,0,0,4,0,1,0,0,0
12861,1,1,0,1,0,2,0,0,61,13,2,4,4,3,14,0,0,1,0,0,5,0,2,0,0,0
12863,1,0,0,0,0,2,0,0,86,22,1,4,0,3,11,0,0,1,0,0,3,0,1,1,0,0
12865,0,0,0,1,1,2,0,0,137,17,3,5,4,3,13,0,0,0,0,0,0,0,1,0,0,0
12867,0,0,1,1,0,2,0,0,14,1,3,3,1,4,2,0,0,1,0,0,4,0,1,0,0,0
12870,0,0,0,0,0,2,0,0,1,17,0,8,4,4,10,0,0,1,0,0,4,0,1,0,1,0
12872,0,1,0,1,0,2,0,0,81,21,2,5,1,4,2,0,0,1,0,0,5,1,1,0,0,0
12876,0,1,0,1,0,2,0,0,21,16,1,13,4,4,2,0,0,1,0,0,3,0,1,0,0,0
12878,0,1,0,1,0,2,0,0,43,22,3,2,1,3,2,0,1,0,8,0,4,1,2,0,0,5
12879,0,1,0,1,0,2,0,0,43,22,0,3,1,3,13,0,1,0,8,0,4,1,2,0,0,5
12881,0,1,0,1,0,2,0,0,59,19,0,4,1,4,13,0,0,1,0,0,5,0,1,0,0,0
12883,0,0,0,1,0,2,0,0,1,19,1,9,6,4,2,0,0,1,0,0,0,0,1,0,0,0
12885,0,1,0,1,0,3,0,0,96,11,2,7,4,3,2,0,1,1,3,1,4,0,2,0,0,6
12888,0,0,0,1,0,3,0,0,46,12,0,7,4,3,2,0,1,0,0,0,4,0,2,0,0,0
12889,0,0,0,1,0,3,0,0,46,12,3,10,4,3,2,0,1,0,0,0,4,0,2,0,0,0
12890,0,0,0,1,0,3,0,0,46,12,3,14,4,3,12,0,1,0,0,0,4,0,2,0,0,0
12892,1,0,0,0,0,3,0,0,73,14,2,4,4,3,2,0,0,1,0,0,4,0,2,0,1,0
12894,0,0,0,0,0,3,0,0,102,21,1,4,4,3,2,0,0,1,0,0,4,0,2,1,0,0
12896,0,1,0,1,0,3,0,0,2,10,3,11,4,3,14,0,0,1,0,0,4,0,2,0,0,0
12898,1,1,0,0,0,3,0,0,21,18,3,3,4,4,2,1,0,0,0,0,4,1,1,0,0,0
12899,0,0,0,1,0,3,0,0,1,10,3,6,4,3,13,0,1,0,0,0,4,0,2,0,1,0
12900,0,0,0,1,0,3,0,0,1,10,0,7,4,3,2,0,1,0,0,0,4,0,2,0,1,0
12902,0,1,0,1,0,3,1,0,104,22,0,1,1,3,2,0,1,1,0,0,4,1,2,0,0,0
12903,0,1,0,1,0,3,1,0,104,22,1,12,1,3,12,0,1,1,0,0,4,1,2,0,0,0
12907,0,0,0,1,0,3,0,0,85,8,0,13,4,4,10,0,1,1,0,0,4,0,1,0,0,0
12912,1,1,0,1,0,3,0,0,48,9,0,9,4,3,2,0,1,0,8,1,4,0,2,0,0,5
12913,1,1,0,1,0,3,0,0,48,9,1,6,4,3,2,0,1,0,8,1,4,0,2,0,0,5
12914,0,0,0,1,0,3,0,0,59,17,2,2,6,4,2,0,0,1,8,0,4,0,1,0,0,0
12916,0,1,0,1,0,3,0,0,76,3,1,1,1,3,2,0,1,0,0,1,4,0,2,0,0,0
12917,0,1,0,1,0,3,0,0,76,3,3,5,1,3,2,0,1,0,0,1,4,0,2,0,0,0
12919,1,1,1,1,0,9,0,0,98,2,1,2,0,3,2,0,1,0,0,0,4,1,1,0,0,0
12922,0,1,0,1,0,9,0,0,122,16,0,14,4,3,13,1,1,0,0,0,4,0,2,0,0,0
12923,0,1,0,1,0,9,0,0,122,16,3,9,4,3,2,1,1,0,0,0,4,0,2,0,0,0
12924,0,1,0,1,0,9,0,0,1,16,3,8,4,3,2,0,1,0,0,0,3,0,2,0,0,0
12925,0,1,0,1,0,9,0,0,122,16,2,8,4,3,12,1,1,0,0,0,4,0,2,0,0,0
12928,0,1,0,1,1,9,0,0,73,19,0,5,4,3,2,0,0,0,0,0,5,1,1,0,0,0
12930,0,1,0,1,0,9,0,0,1,16,2,3,4,3,2,0,1,0,0,0,3,0,2,0,0,0
12933,0,0,0,1,0,9,0,0,70,20,0,6,1,4,2,0,0,1,0,0,5,0,1,0,0,0
12936,0,0,1,1,0,9,0,0,127,0,1,4,1,4,2,0,0,1,0,0,4,0,1,0,0,0
12937,0,1,0,1,0,9,0,0,132,0,0,8,1,4,2,0,1,0,8,0,0,1,1,0,1,5
12940,0,0,0,1,0,9,0,0,117,6,1,5,1,4,2,0,0,0,0,0,4,0,1,0,0,0
12943,0,0,0,1,0,9,0,0,34,23,1,4,1,4,2,0,0,1,0,0,4,0,1,0,0,0
12946,0,1,0,1,0,9,0,0,73,2,2,7,0,3,13,0,1,0,0,0,4,1,2,0,0,0
12947,0,1,0,1,0,9,0,0,73,2,1,2,0,3,2,0,1,0,0,0,4,1,2,0,0,0
12949,0,1,0,1,0,9,0,0,131,16,0,8,4,4,0,0,0,0,0,0,5,1,1,0,0,0
12950,0,1,0,1,0,9,0,0,131,16,0,9,4,4,2,0,0,0,0,0,5,1,1,0,0,0
12951,0,1,0,1,0,9,0,0,53,18,3,4,4,3,13,0,0,1,0,0,4,0,2,0,0,0
12953,0,1,0,1,0,9,0,0,94,19,1,1,4,4,2,1,0,0,0,0,5,1,1,0,0,0
12956,0,0,0,0,1,9,0,0,118,10,3,8,4,3,13,0,0,0,0,0,4,0,1,0,1,0
12957,1,1,0,1,0,9,0,0,27,12,1,8,4,4,10,0,0,1,0,0,3,0,1,0,0,0
12959,0,0,0,1,0,9,0,0,20,19,1,2,0,4,2,0,1,1,0,0,4,0,2,0,0,0
12962,0,1,0,1,0,9,0,0,54,19,1,2,1,4,2,0,0,0,0,0,4,1,1,0,0,0
12963,0,1,0,1,0,9,0,0,54,19,1,9,1,4,12,0,0,0,0,0,4,1,1,0,0,0
12964,0,0,0,0,0,9,0,0,47,15,2,1,4,4,2,1,0,0,0,0,4,0,1,0,0,0
12965,0,1,0,1,0,9,0,0,89,17,2,5,4,3,2,0,0,1,0,0,4,0,2,0,0,0
12967,0,1,0,1,1,9,0,0,79,17,1,8,4,3,11,0,0,0,0,0,4,0,2,0,0,0
12969,0,0,0,1,0,9,0,0,46,21,3,9,7,4,2,0,0,1,0,0,4,0,1,0,0,0
12971,0,0,0,1,0,9,0,0,1,15,0,11,4,4,13,1,0,0,0,0,4,0,1,0,0,0
12972,0,0,0,1,0,9,0,0,1,15,3,5,4,4,2,1,0,0,0,0,4,0,1,0,0,0
12973,1,0,0,1,0,9,0,0,94,17,3,4,4,3,2,0,1,1,0,0,4,0,1,0,0,0
12977,0,0,0,0,0,9,0,0,76,9,3,8,4,3,2,1,0,1,0,0,4,0,2,0,0,0
12979,0,0,0,1,1,9,0,0,128,9,2,12,4,3,13,0,1,0,0,0,4,0,2,0,0,0
12981,0,1,0,1,0,9,0,0,27,16,3,11,4,3,2,0,1,0,0,1,4,0,2,0,0,0
12982,0,1,0,1,0,9,0,0,27,16,1,11,4,3,2,0,1,0,0,1,4,0,2,0,0,0
12983,0,1,0,1,0,9,0,0,27,16,2,9,4,3,12,0,1,0,0,1,4,0,2,0,0,0
12988,0,0,0,0,0,9,0,0,68,7,3,7,4,3,11,0,1,0,0,0,4,0,0,0,1,0
12992,0,0,0,0,0,9,0,0,16,17,0,5,4,4,6,1,0,0,0,0,4,0,1,0,0,0
12993,0,1,0,1,0,9,0,0,49,9,2,2,4,3,13,0,0,1,0,0,0,0,2,0,0,0
12995,1,1,0,1,0,9,0,0,90,10,3,12,4,4,2,0,1,0,8,0,4,1,1,0,0,5
12996,1,1,0,1,0,9,0,0,90,10,0,5,4,4,2,0,1,0,8,0,4,1,1,0,0,5
12997,1,1,0,1,0,9,0,0,90,10,0,8,4,4,2,0,1,0,8,0,4,1,1,0,0,5
12999,0,1,0,1,0,9,0,0,130,23,2,7,1,3,2,0,1,0,0,1,4,0,2,0,0,0
13000,0,1,0,1,0,9,0,0,130,23,3,2,1,3,2,0,1,0,0,1,4,0,2,0,0,0
13001,0,1,0,1,0,9,0,0,130,23,3,8,1,3,2,0,1,0,0,1,4,0,2,0,0,0
13003,0,1,0,1,0,9,0,0,83,0,2,1,1,3,13,0,1,0,0,1,5,0,2,0,0,0
13004,0,1,0,1,0,9,0,0,83,0,3,3,1,3,2,0,1,0,0,1,5,0,2,0,0,0
13007,0,0,0,1,0,5,0,0,107,13,1,10,4,3,13,1,0,0,0,0,5,0,2,0,0,0
13009,0,0,0,1,0,5,0,0,107,13,2,5,4,3,2,1,0,0,0,0,5,0,2,0,0,0
13010,1,0,0,1,0,9,0,0,106,19,0,6,0,4,2,0,0,1,0,0,4,0,1,0,0,0
13012,0,1,0,1,0,5,0,0,31,13,0,12,4,4,13,0,1,0,0,0,4,0,1,0,0,0
13013,0,0,0,1,0,10,0,0,14,5,3,8,1,4,2,0,0,1,0,0,4,0,1,0,0,0
13014,0,1,0,1,0,5,0,0,31,13,3,11,4,4,2,0,1,0,0,0,4,0,1,0,0,0
13015,0,1,0,1,0,11,0,0,26,8,1,4,4,3,2,0,1,0,0,0,3,0,1,0,0,0
13016,0,0,0,1,1,3,0,0,51,22,1,8,1,3,13,0,0,0,8,0,4,0,2,0,0,5
13017,0,1,0,1,0,12,0,0,98,10,2,8,4,3,13,0,0,1,0,0,4,0,2,0,0,0
13020,1,0,0,1,0,10,0,0,138,10,1,2,4,3,13,0,1,1,0,0,4,0,2,0,0,0
13024,1,0,0,1,0,10,0,0,124,19,0,13,1,3,2,0,0,1,8,0,4,0,1,0,0,5
13025,0,1,0,1,0,10,0,0,96,13,3,2,4,3,2,0,0,0,0,0,4,1,1,0,0,0
13026,0,1,0,1,0,10,0,0,96,13,2,8,4,3,2,0,0,0,0,0,4,1,1,0,0,0
13027,0,0,0,1,1,10,0,0,30,14,1,15,4,3,13,0,0,0,0,0,4,0,2,0,0,0
13029,0,1,0,1,0,10,0,0,55,21,3,3,1,4,14,1,0,0,0,0,0,0,1,0,0,0
13030,0,1,0,1,0,10,0,0,55,21,1,4,1,4,14,1,0,0,0,0,0,0,1,0,0,0
13031,0,1,0,1,0,10,0,0,79,9,1,13,4,4,2,0,0,1,0,0,5,0,2,0,0,0
13032,0,1,0,1,0,10,0,0,79,9,2,8,4,4,12,0,0,1,0,0,5,0,2,0,0,0
13036,0,1,0,1,0,10,0,0,128,17,3,10,4,4,2,0,0,1,0,0,3,0,1,0,0,0
13038,0,1,0,1,0,10,0,0,100,11,2,12,4,3,13,0,0,1,0,0,5,0,2,0,0,0
13040,0,1,0,1,0,10,0,0,32,17,0,2,4,3,13,1,1,0,0,0,4,0,2,0,0,0
13041,0,1,0,1,0,10,0,0,32,17,3,3,4,3,2,1,1,0,0,0,4,0,2,0,0,0
13044,0,0,0,1,0,10,0,0,124,21,0,7,1,3,2,0,0,1,0,0,4,0,1,0,0,0
13045,0,1,0,1,0,10,0,0,133,16,0,2,4,4,2,0,0,0,0,0,0,0,1,0,0,0
13046,0,1,0,1,0,10,0,0,133,16,0,3,4,4,13,0,0,0,0,0,0,0,1,0,0,0
13047,0,1,0,1,0,10,0,0,133,16,3,10,4,4,2,0,0,0,0,0,0,0,1,0,0,0
13049,1,0,0,1,0,10,0,0,45,11,2,3,4,4,2,0,0,1,0,0,0,0,1,0,0,0
13050,1,1,0,1,0,10,0,0,94,11,1,8,4,3,13,0,0,1,0,0,5,0,2,0,0,0
13054,0,1,0,1,0,10,0,0,28,19,1,2,1,3,2,1,1,0,0,0,4,0,2,0,0,0
13055,0,1,0,1,0,10,0,0,28,19,2,8,1,3,13,1,1,0,0,0,4,0,2,0,0,0
13056,0,0,0,1,0,10,0,0,42,9,1,7,4,4,0,1,0,0,0,0,1,0,1,0,0,0
13057,0,0,0,1,0,10,0,0,42,9,1,6,4,4,11,1,0,0,0,0,1,0,1,0,0,0
13058,0,0,0,1,1,10,0,0,84,20,1,2,1,3,13,0,0,0,0,0,0,0,1,0,0,0
13060,0,1,0,1,0,10,0,0,110,7,2,4,3,3,13,0,0,1,8,0,4,0,1,0,0,5
13062,0,1,0,1,0,10,0,0,127,8,2,9,4,3,2,0,0,1,8,0,4,1,2,0,0,5
13066,1,1,0,1,0,10,0,0,56,19,0,4,0,3,2,0,1,1,8,0,4,0,1,0,0,5
13067,0,0,0,1,0,10,0,0,121,10,3,9,5,4,2,0,0,0,8,0,4,0,1,0,0,5
13068,0,0,0,1,0,10,0,0,84,13,2,7,4,3,13,0,0,1,8,0,5,0,2,0,0,5
13070,0,0,0,0,0,10,0,0,86,7,1,9,7,4,2,0,0,1,8,0,5,0,1,1,0,5
13072,0,0,0,1,0,10,0,0,27,15,3,10,4,4,2,0,0,1,8,0,4,0,1,0,0,5
13074,1,1,0,1,0,10,0,0,70,15,1,8,4,4,2,0,0,0,8,0,0,1,1,0,0,5
13075,0,1,0,1,0,10,0,0,42,18,0,15,1,3,13,0,0,1,8,0,4,0,2,0,0,5
13077,0,0,0,1,0,10,0,0,103,18,0,12,1,3,3,1,0,0,0,0,4,0,1,0,0,0
13078,0,0,0,1,0,10,0,0,103,18,0,8,1,3,2,1,0,0,0,0,4,0,1,0,0,0
13079,1,1,0,1,0,10,0,0,119,2,1,4,0,3,2,0,0,0,0,0,4,1,1,0,0,0
13080,1,1,0,1,0,10,0,0,85,2,0,3,0,4,2,0,0,0,0,0,4,1,1,0,0,0
13081,0,1,1,1,0,10,0,0,42,20,3,6,1,4,2,0,1,1,0,0,4,1,1,0,0,0
13082,0,1,1,1,0,10,0,0,42,20,3,5,1,4,2,0,1,1,0,0,4,1,1,0,0,0
13083,0,1,1,1,0,10,0,0,42,20,3,6,1,4,2,0,1,1,0,0,4,1,1,0,0,0
13089,0,1,0,1,0,11,0,0,14,13,3,6,4,3,13,1,0,0,0,0,4,0,2,0,0,0
13090,0,1,0,1,0,11,0,0,14,13,1,8,4,3,2,1,0,0,0,0,4,0,2,0,0,0
13091,0,0,0,1,0,11,0,0,40,21,2,2,1,4,13,0,0,0,0,0,4,0,1,0,0,0
13092,0,0,0,1,0,11,0,0,40,21,1,8,1,4,2,0,0,0,0,0,4,0,1,0,0,0
13094,1,0,0,1,0,11,0,0,81,19,0,4,1,4,2,0,0,1,8,0,4,0,1,0,0,5
13096,1,0,0,1,0,11,0,0,81,19,3,7,1,4,2,0,0,1,8,0,4,0,1,0,0,5
13097,0,0,0,0,0,11,0,0,77,2,0,2,1,4,2,1,1,0,0,0,4,0,1,0,0,0
13099,0,0,0,0,1,11,0,0,71,15,2,6,4,3,14,0,0,0,0,0,5,0,2,0,1,0
13101,0,0,0,1,0,11,0,0,137,18,0,12,7,3,2,0,0,1,0,0,4,0,1,0,0,0
13103,0,0,0,1,0,11,0,0,31,22,2,2,0,3,2,0,0,0,0,0,5,0,2,0,0,0
13109,1,1,0,1,0,11,0,0,16,11,2,3,4,3,14,0,0,1,0,0,4,0,2,0,0,0
13110,0,0,0,1,0,11,0,0,132,19,2,13,1,3,2,0,0,1,0,0,4,0,1,0,0,0
13113,0,1,0,1,0,11,0,0,26,8,2,5,4,3,13,0,1,0,0,0,3,0,1,0,0,0
13117,0,1,0,1,0,5,0,0,31,13,0,8,4,4,11,0,1,0,0,0,4,0,1,0,0,0
13118,1,1,0,1,0,7,0,0,73,7,2,3,4,3,2,0,0,1,0,0,4,1,2,0,0,0
13121,0,0,0,1,0,3,0,0,113,2,3,12,1,3,2,0,0,1,8,0,4,0,2,0,0,5
13122,0,1,0,1,0,11,0,0,95,9,2,9,4,3,13,0,1,1,0,0,4,0,1,0,0,0
13124,0,0,0,1,0,12,0,0,77,17,0,11,0,4,2,0,0,1,0,0,5,0,1,0,0,0
13127,0,1,0,1,0,3,0,0,137,13,3,11,4,3,2,0,1,0,8,1,4,0,2,0,0,0
13128,0,1,0,1,0,3,0,0,137,13,0,3,4,3,13,0,1,0,8,1,4,0,2,0,0,0
13135,0,0,0,0,0,3,0,0,101,8,0,7,4,3,2,0,1,0,8,0,4,0,0,1,0,0
13138,0,1,0,1,0,3,0,0,117,6,1,3,0,4,2,0,0,1,0,0,4,0,2,0,0,0
13139,0,1,0,1,0,3,0,0,137,0,1,1,1,3,2,0,1,0,0,1,4,1,2,0,0,0
13140,0,1,0,1,0,3,0,0,137,0,0,9,1,3,2,0,1,0,0,1,4,1,2,0,0,0
13142,0,1,0,1,0,3,0,0,130,10,2,10,4,3,13,0,0,0,0,1,0,0,2,0,0,0
13143,0,1,0,1,0,3,0,0,130,10,3,7,4,3,2,0,0,0,0,1,0,0,2,0,0,0
13147,0,1,0,1,0,4,0,0,116,9,2,11,4,3,13,0,0,1,0,0,4,0,2,0,0,0
13149,0,0,0,1,0,4,0,0,14,10,1,14,4,3,13,0,1,1,0,0,4,0,2,0,0,0
13152,0,0,0,1,0,4,0,0,132,0,0,6,1,3,13,0,0,1,8,0,5,0,2,0,0,5
13154,0,1,0,1,0,4,0,0,84,8,2,4,4,3,13,0,0,1,8,0,5,0,2,0,0,5
13156,0,0,0,1,0,4,0,0,8,14,3,5,4,3,10,0,0,1,0,0,3,0,1,0,0,0
13160,1,0,0,0,0,4,0,0,122,14,1,8,4,3,2,0,1,0,8,0,3,0,1,0,1,5
13163,0,1,0,1,0,4,0,0,78,15,3,8,4,3,13,0,1,1,8,0,4,0,2,0,0,5
13164,0,0,0,1,0,4,0,0,137,23,2,3,1,3,2,0,0,1,8,0,4,0,2,0,0,5
13166,0,1,0,1,0,4,0,0,1,16,0,7,4,3,13,0,0,0,8,0,4,1,1,0,0,0
13167,0,1,0,1,0,4,0,0,1,16,2,2,4,3,2,0,0,0,8,0,4,1,1,0,0,0
13168,0,1,0,1,0,4,0,0,90,22,3,5,0,4,2,0,0,1,8,0,4,0,1,0,0,5
13171,1,1,0,0,0,4,0,0,33,10,0,10,4,3,14,0,0,1,0,0,4,0,2,0,1,0
13172,0,0,0,1,0,4,0,0,72,19,0,6,4,4,2,0,0,1,0,0,5,0,1,0,0,0
13175,1,1,0,1,0,4,0,0,49,1,0,3,1,4,2,0,1,0,0,0,0,1,1,0,0,0
13177,1,0,0,0,0,4,0,0,78,18,2,6,4,4,2,0,0,1,0,0,4,0,1,1,0,0
13178,0,1,0,1,0,4,0,0,25,20,0,2,1,4,2,0,1,0,0,0,3,1,1,0,0,0
13179,0,1,0,1,0,4,0,0,25,20,3,4,1,4,2,0,1,0,0,0,3,1,1,0,0,0
13185,0,0,0,0,0,4,0,0,77,16,0,8,4,4,2,0,0,1,0,0,5,0,1,1,0,0
13187,0,1,0,1,0,4,0,0,7,16,2,3,4,3,11,0,0,0,0,0,4,0,1,0,0,0
13188,0,1,0,1,0,4,0,0,7,16,2,6,4,3,2,0,0,0,0,0,4,0,1,0,0,0
13189,0,0,0,0,0,4,0,0,14,18,2,1,4,4,2,1,0,0,0,0,0,0,1,0,0,0
13190,0,0,0,1,0,4,0,0,34,21,1,15,1,3,13,0,0,1,0,0,0,0,1,0,0,0
13192,0,1,0,1,1,4,0,0,38,15,1,9,4,3,14,0,0,0,0,0,4,0,1,0,0,0
13195,0,0,0,1,0,4,0,0,124,20,3,11,1,3,2,0,0,1,0,0,4,0,1,0,0,0
13197,0,1,0,1,0,4,0,0,78,22,0,5,1,3,2,0,1,1,0,0,4,0,2,0,0,0
13199,0,1,0,1,0,4,0,0,85,5,0,10,1,4,2,0,0,0,8,0,4,1,1,0,0,0
13201,1,0,0,1,0,4,0,0,134,15,1,8,5,3,2,0,0,1,0,0,0,0,1,0,0,0
13202,0,1,0,1,0,4,0,0,104,20,2,3,6,3,13,1,1,0,0,0,4,0,0,0,0,0
13203,0,1,0,1,0,4,0,0,104,20,1,8,6,3,2,1,1,0,0,0,4,0,0,0,0,0
13205,1,1,0,1,0,4,0,0,47,18,2,4,4,3,2,1,0,0,0,0,4,0,1,0,0,0
13206,1,1,0,1,0,4,0,0,47,18,0,7,4,3,2,1,0,0,0,0,4,0,1,0,0,0
13207,0,1,0,1,0,4,0,0,2,2,2,2,1,4,2,0,1,0,0,0,4,0,1,0,0,0
13208,0,1,0,1,0,4,0,0,2,2,1,8,1,4,2,0,1,0,0,0,4,0,1,0,0,0
13211,0,0,0,1,0,4,0,0,96,3,0,12,1,3,2,0,0,1,0,0,4,0,2,0,0,0
13213,0,0,0,1,1,5,0,0,4,6,0,7,3,3,14,0,0,0,0,0,4,0,2,0,0,0
13216,0,0,0,0,0,5,0,0,78,7,2,10,4,3,2,0,0,1,0,0,4,0,2,0,1,0
13219,0,0,0,1,0,5,0,0,132,15,0,6,4,3,13,0,1,0,8,0,4,0,0,0,0,5
13220,0,0,0,1,0,5,0,0,132,15,3,2,4,3,2,0,1,0,8,0,4,0,0,0,0,5
13224,1,1,0,1,0,2,0,0,138,2,3,1,0,3,13,0,0,0,8,0,4,1,2,0,0,0
13225,0,1,0,1,0,11,0,0,95,9,1,8,4,3,2,0,1,1,0,0,4,0,1,0,0,0
13226,0,0,0,1,0,7,0,0,1,13,1,3,4,3,2,0,1,0,0,0,4,0,2,1,0,0
13228,0,0,0,1,0,7,0,0,1,13,2,7,4,3,13,0,1,0,0,0,4,0,2,1,0,0
13229,0,1,0,0,0,5,0,0,77,17,3,4,4,3,11,1,0,0,8,0,4,1,2,0,0,5
13230,0,0,0,1,0,2,0,0,76,14,2,2,4,3,2,0,0,0,0,0,4,0,2,0,0,0
13232,0,1,0,1,0,8,0,0,50,16,2,2,4,3,13,0,1,0,0,0,4,0,1,0,0,0
13234,0,0,0,0,0,12,0,0,120,13,0,3,4,4,2,0,0,1,6,0,4,0,1,1,0,0
13235,0,1,0,1,0,8,0,0,50,16,1,10,4,3,2,0,1,0,0,0,4,0,1,0,0,0
13236,0,1,0,1,0,5,0,0,137,9,0,8,4,3,13,0,0,1,0,0,4,0,2,0,0,0
13237,0,1,0,1,0,8,0,0,96,11,0,13,4,4,2,1,0,0,0,0,5,0,1,0,0,0
13239,0,0,0,1,0,2,0,0,76,14,0,7,4,3,2,0,0,0,0,0,4,0,2,0,0,0
13244,0,1,0,1,0,5,0,0,137,9,3,14,4,3,2,0,0,1,0,0,4,0,2,0,0,0
13245,0,0,0,1,1,6,0,0,69,18,3,5,4,4,13,0,1,0,0,0,4,0,1,0,0,0
13246,0,0,0,1,0,2,0,0,20,3,3,2,0,4,2,0,0,0,0,0,4,0,1,0,0,0
13247,0,1,0,1,0,8,0,0,96,11,0,9,4,4,2,1,0,0,0,0,5,0,1,0,0,0
13248,0,1,0,1,0,5,1,0,127,21,1,6,1,3,2,0,1,0,8,0,4,0,1,0,0,5
13249,0,0,0,1,0,11,0,0,14,19,1,6,0,4,2,0,1,1,0,0,4,0,1,0,0,0
13251,0,1,0,1,0,12,0,0,57,22,2,11,1,4,2,0,0,1,0,0,4,0,1,0,0,0
13253,1,0,0,1,0,5,0,0,52,9,2,6,4,3,2,0,0,1,0,0,4,0,1,0,0,0
13257,0,0,0,1,1,5,0,0,134,15,3,5,4,3,2,0,0,0,0,0,5,0,2,0,0,0
13258,0,0,0,1,0,5,0,0,26,18,1,4,4,3,2,0,0,0,0,0,4,0,2,0,0,0
13259,0,0,0,1,0,6,0,0,70,15,3,9,4,3,2,0,0,1,0,0,5,0,1,0,0,0
13261,0,0,0,1,0,6,0,0,93,20,1,4,4,3,13,1,0,0,0,0,4,0,2,0,0,0
13262,0,0,0,1,0,6,0,0,93,20,2,3,4,3,2,1,0,0,0,0,4,0,2,0,0,0
13264,0,1,0,1,0,6,0,0,109,1,3,5,1,3,2,0,0,1,0,0,4,0,2,0,0,0
13265,1,1,0,1,0,6,0,0,122,11,1,9,4,3,13,0,0,1,0,0,4,0,2,0,0,0
13269,0,1,0,1,0,6,0,0,1,17,0,4,4,3,2,1,1,0,0,0,4,0,2,0,0,0
13270,0,1,0,1,0,6,0,0,1,17,2,10,4,3,2,1,1,0,0,0,4,0,2,0,0,0
13272,0,0,0,0,0,6,0,0,56,8,2,3,4,4,11,1,0,0,8,0,4,0,1,0,0,5
13274,0,0,0,1,0,6,0,0,137,13,2,6,4,4,2,0,0,1,8,0,4,0,1,0,0,5
13275,0,1,0,1,1,6,0,0,83,7,0,8,4,3,13,0,0,0,0,0,4,0,2,0,0,0
13277,0,1,0,1,1,6,0,0,76,7,3,9,4,3,13,0,0,0,0,0,4,0,1,0,0,0
13279,0,0,0,0,1,6,0,0,95,10,0,5,4,4,2,0,0,0,0,0,4,0,1,0,1,0
13281,0,1,0,1,0,6,0,0,93,1,2,2,1,4,2,0,0,0,0,0,0,0,1,0,0,0
13283,1,0,0,1,0,6,0,0,128,16,3,3,4,4,13,0,1,0,0,0,4,0,1,0,0,0
13284,0,0,0,1,1,6,0,0,66,15,3,9,4,3,2,0,0,0,0,0,4,0,2,0,0,0
13285,0,0,0,0,0,6,0,0,138,10,1,4,4,4,8,0,1,0,0,0,4,0,1,1,0,0
13287,0,1,0,0,0,6,0,0,117,14,0,3,4,4,2,1,0,1,0,0,4,1,1,0,0,0
